,,PltRpt=1 Group=1 new alamar blue(1) De=1st Ex=Top Em=Top Wdw=N/A (14),
12,O04,359487,
12,O05,323968,
12,O06,219260,
12,O07,317701,
12,O08,247479,
12,O09,253017,
12,O10,308583,
12,O11,280112,
12,O12,191359,
12,O13,415403,
12,O14,408591,
12,O15,307122,
12,O16,465088,
12,O17,343194,
12,O18,359467,
12,O19,204595,
12,O20,272225,
12,O21,282796,
12,O22,270544,
12,O23,281184,
12,O24,441518,
12,P01,440101,
12,P02,462885,
12,P03,360311,
12,P04,397689,
12,P05,446259,
12,P06,332393,
12,P07,484112,
12,P08,442644,
12,P09,430682,
12,P10,424656,
12,P11,436704,
12,P12,425836,
12,P13,458681,
12,P14,299872,
12,P15,409266,
12,P16,475471,
12,P17,474202,
12,P18,472819,
12,P19,444908,
12,P20,341969,
12,P21,368727,
12,P22,492739,
12,P23,427088,
12,P24,486929,

Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Measurement date,
1,1,,14.68,23.73,23.73,53.7,53.3,23.64,23.64,5/2/2022 12:03:53 PM,
2,1,,14.68,23.73,23.73,53.8,54,23.44,23.34,5/2/2022 12:05:03 PM,
3,1,,14.68,23.73,23.73,53.7,53.5,23.54,23.64,5/2/2022 12:06:10 PM,
4,1,,14.68,23.73,23.73,53.7,53.5,23.54,23.64,5/2/2022 12:07:18 PM,
5,1,,14.68,23.73,23.75,53.5,53.3,23.64,23.75,5/2/2022 12:08:24 PM,
6,1,,14.68,23.83,23.83,53.5,53.2,23.64,23.64,5/2/2022 12:09:31 PM,
7,1,,14.73,23.83,23.83,53.8,53.7,23.34,23.44,5/2/2022 12:11:44 PM,
8,1,,14.68,23.83,23.83,53.8,53.7,23.44,23.44,5/2/2022 12:12:51 PM,
9,1,,14.73,23.83,23.83,53.7,53.3,23.54,23.64,5/2/2022 12:13:57 PM,
10,1,,14.68,23.83,23.83,53.5,53.2,23.64,23.54,5/2/2022 12:15:02 PM,
11,1,,14.68,23.93,23.93,53.5,53.3,23.64,23.64,5/2/2022 12:16:13 PM,
12,1,,14.68,23.93,23.93,53.5,53.2,23.64,23.64,5/2/2022 12:17:21 PM,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,new alamar blue,0,1529,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
2,new alamar blue,0,1559,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
3,new alamar blue,0,1373,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
4,new alamar blue,0,1550,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
5,new alamar blue,0,1522,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
6,new alamar blue,0,1349,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
7,new alamar blue,0,1427,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
8,new alamar blue,0,1508,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
9,new alamar blue,0,1420,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
10,new alamar blue,0,1395,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
11,new alamar blue,0,1446,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),
12,new alamar blue,0,1469,1,00:00:00.000,De=1st Ex=Top Em=Top Wdw=N/A (14),


Basic assay information 
Assay ID: ,,,,23253
Assay Started: ,,,,5/2/2022 12:03:09 PM
Assay Finished: ,,,,5/2/2022 12:17:36 PM
Assay Exported: ,,,,5/2/2022 1:53:33 PM
Protocol ID: ,,,,100177
Protocol Name: ,,,,TRF-384 Alamar blue+BS+nbw
Serial#: ,,,,="1020141"



Protocol information
Protocol:
Protocol name,,,,TRF-384 Alamar blue+BS+nbw
Number of assay repeats,,,,1
Start assay repeat each,,,,N/A
Number of plate repeats,,,,1
Start plate repeat each,,,,N/A
Is label meas. height used,,,,Yes
Height of measurement,,,,Defined in label
Is gripper height used,,,,No
Mode of measurement,,,,By Rows  bi-directional
Rotated plate,,,,No
Soft move,,,,No
Protocol notes,,,, 

Plate type:
Name of the plate type,,,,Jaffe 384 General
Number of rows,,,,16
Number of columns,,,,24
Number of the wells in the plate,,,,384
Height of the plate,,,,14.35 mm

Coordinates of corners:
Jaffe 384 General
12.13 mm x------------------------------------------------------ x 115.63 mm
8.99 mm                                                            8.99 mm

12.13 mm x------------------------------------------------------ x 115.63 mm
76.49 mm                                                           76.49 mm

Platemap:
Plate,,,,1
Group,,,,1

,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
A,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
B,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
C,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
D,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
E,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
F,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
G,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
H,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
I,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
J,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
K,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
L,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
M,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
N,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
O,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
P,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 

 - - Undefined

Calculations:
No calculations.

Auto export parameters:
Export format,,,,Plate2
Include basic assay information,,,,Yes
Place assay information at,,,,End of file
Include basic plate information,,,,Yes
Place plate information at,,,,End of plate
Include protocol information,,,,Yes
Protocol info level,,,,Large
Include error and warning information,,,,Yes
Include background information,,,,Yes
Add plate number to the file name,,,,Yes
Each plate to separate file,,,,No
Field separator to use,,,,System
File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv

Operations:
Plate 1
  Group 1
    Measurement
      Label,,,,new alamar blue(1)

Labels:
new alamar blue,,,,4000013
Top mirror,,,,General
Bottom mirror,,,,N/A
Exc. filter,,,,Photometric 530
Using of excitation filter,,,,Top
2nd exc. filter,,,,N/A
Using of 2nd excitation filter,,,,Top
Ems. filter,,,,Photometric 590
2nd ems. filter,,,,N/A
Measurement height,,,,6.5 mm
Number of flashes,,,,1
Number of flashes integrated,,,,1
PMT gain,,,,1
Excitation light,,,,0%
Reference excitation light,,,,100%
Emission light,,,,100%
Reference AD gain,,,,2
Reference signal,,,,256388
Last edited,,,,10/13/2006 11:04:00 AM
Last edited by,,,,EnVision
Factory preset,,,,No

Filters:
Photometric 530,,,,310
Filter type,,,,Excitation
Description,,,,P530 CWL=530nm BW=8nm Tmin=55%
Used with,,,,Absorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,8/19/2014 4:24:21 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Photometric 590,,,,314
Filter type,,,,Excitation
Description,,,,P590 CWL=590nm BW=8nm Tmin=40%
Used with,,,,Absorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved FluorescenceAbsorbance DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,8/19/2014 4:24:21 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Mirror modules:
General,,,,401
Used by,,,,Top
Dual,,,,No
Bias,,,,No
Description,,,,BS50
Used with,,,,Luminescence DELFIA - Time-resolved Fluorescence Fluorescence Intensity Fluorescence Polarization LANCE - Time-resolved Fluorescence
Last edited,,,,8/19/2014 4:24:21 PM
Last edited by,,,,Installation
Factory preset,,,,Yes

Instrument:
Serial number,,,,1020141
Nickname,,,,EnVision




Assay notifications:
INFO: Assay aborted at plate 12  plate repeat 1 and well P01. There may be missing results

Notifications for plate 1  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A01 A03 A04 A05 A06 A07 A08 A09 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 B24 B23 B22 B21 B20 B19 B16 B14 B13 B05 B04 B01 C01 C24 D24 D10 E24 F24 F01 G01 G24 I01 I24 K01 K24 L24 M24 N24 N01 O15 O16 O17 O20 O21 O22 O24 P24 P22 P21 P20 P19 P18 P17 P16 P15 P12 P11 P10 P09 P07 P06 P05 P04 P02 P01

Notifications for plate 2  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A02 A03 A04 A05 A06 A07 A08 A09 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 B24 B23 B21 B20 B18 B17 B15 B14 B13 B12 B10 B08 B05 B04 B03 B02 B01 C01 C06 C09 C15 C23 C24 D24 D12 D09 D01 E01 E06 E17 E24 F24 F23 F02 G01 G02 G24 H03 I01 I02 I24 J03 K01 K21 K24 L24 M01 M02 M14 M16 M23 M24 N24 N23 N01 O02 O03 O06 O07 O09 O11 O13 O14 O15 O16 O17 O18 O19 O21 O22 O23 O24 P24 P23 P22 P21 P20 P19 P18 P17 P16 P15 P14 P13 P12 P11 P10 P09 P08 P07 P06 P05 P04 P03 P02 P01

Notifications for plate 3  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A01 A02 A03 A04 A05 A06 A07 A08 A09 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 B24 B23 B22 B21 B20 B14 B13 B10 B08 B06 B05 B04 B02 B01 C01 C02 C14 C23 C24 D24 D23 D01 E01 E02 E05 E18 E22 E23 E24 F24 F23 F22 F01 G01 G23 G24 H24 H01 I01 I24 K01 K20 K22 K23 K24 L24 L18 L01 M01 M23 M24 N24 N23 N01 O01 O05 O08 O09 O10 O11 O12 O13 O14 O15 O16 O17 O18 O20 O23 O24 P24 P23 P22 P21 P20 P19 P18 P17 P16 P15 P14 P13 P12 P11 P10 P09 P07 P06 P05 P04 P03 P02 P01

Notifications for plate 4  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A01 A02 A03 A04 A05 A06 A07 A08 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 B24 B23 B20 B17 B13 B03 C01 C24 D24 E01 E24 F24 G24 I01 I24 K01 K23 K24 M01 M24 N24 N01 O01 O14 O17 O18 O22 O23 O24 P24 P23 P22 P21 P20 P19 P18 P17 P16 P15 P14 P13 P12 P11 P10 P09 P08 P07 P06 P05 P02 P01

Notifications for plate 5  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A01 A02 A03 A04 A05 A06 A07 A08 A09 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 B24 B23 B21 B20 B19 B17 B14 B13 B03 B01 C01 C24 D24 E01 E23 E24 F24 F23 G01 G24 I01 I24 K01 K24 L24 M01 M24 N24 N23 O01 O16 P24 P23 P22 P21 P20 P19 P18 P16 P15 P14 P13 P11 P10 P07 P06 P05 P04 P03 P02 P01

Notifications for plate 6  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A01 A02 A03 A04 A05 A06 A07 A08 A09 A10 A11 A12 A13 A14 A15 A16 A17 A19 A20 A21 A22 A23 A24 B24 B21 B14 B03 C01 C02 C23 C24 D24 D23 D01 E01 E02 E24 F24 F01 G01 G24 I01 I24 K01 M01 N24 N01 P24 P23 P22 P21 P19 P17 P15 P12 P11 P07 P01

Notifications for plate 7  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: C24 O01

Notifications for plate 8  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A17 A22

Notifications for plate 9  repeat 1:
WARNING: Some of the results may be invalid due to saturation of electronics. To fix the problem try to limit the excitation light or decrease the detector gain using the label editor.
In a case of label using Fluorescence Monochromator you can also try to use less flashes  lower excitation wavelength or higher emission wavelength.

WARNING: Measured signal is saturated in the following wells: A13 A16 A18 A24



Exported with EnVision Workstation version 1.13.3009.1409
